filename,relative_path,duration_sec,transcript,notes,character
bd04005.wav,The Red Odyssey/Dogs of War/Wolf in Sheep's Clothing/bd04005.wav,4.87,"Scavenger Seven, execute standing order Alpha Twelve.",,
bd04006.wav,The Red Odyssey/Dogs of War/Wolf in Sheep's Clothing/bd04006.wav,7.899,"All units, Scavenger Seven is not responding, execute standing order, Tango Seventeen.",,
bd04007.wav,The Red Odyssey/Dogs of War/Wolf in Sheep's Clothing/bd04007.wav,7.059,"That looks fascinating. Can you bring it back to us? You heard the man, Lieutenant. Bring it back to the drop zone.",,
bd04008.wav,The Red Odyssey/Dogs of War/Wolf in Sheep's Clothing/bd04008.wav,4.644,"Good work, Lieutenant. Our researchers are analyzing the data now.",,
bd04009.wav,The Red Odyssey/Dogs of War/Wolf in Sheep's Clothing/bd04009.wav,3.657,"Careful, Lieutenant. There aren't many of those.",,
bd04010.wav,The Red Odyssey/Dogs of War/Wolf in Sheep's Clothing/bd04010.wav,5.602,Command says follow those Scavengers. They might provide an easier way into their base.,,
intro04.wav,The Red Odyssey/Dogs of War/Wolf in Sheep's Clothing/intro04.wav,39.028,"Our new Red Devil unit was proving useful against the invisible Chinese. But we weren't much better off than before. The boys started seeing the Chinese as being cowardly, and morale began to pick up as we banded together. We began to see ourselves as outgun fighters, struggling desperately against an oppressive foe. As our spirits began to lift, Command saw the ideal time to launch a major strike against the Chinese. But they didn't see how things were going to work out. Command had no idea how far we could go, how far we could push ourselves, because of one thing hope.",,
ch05001.wav,The Red Odyssey/Red Storm/Dire Straits/ch05001.wav,6.571,Your worthless performance on Ganymede sickens me. Think on it as you pilot your new Scavenger.,,
ch05002.wav,The Red Odyssey/Red Storm/Dire Straits/ch05002.wav,12.694,"Hey, check out the new scav driver... Hey, scavy, fancy some target practice? Don't say that. He hasn't got any guns. Ahahaha…",,
ch05003.wav,The Red Odyssey/Red Storm/Dire Straits/ch05003.wav,5.272,"Come in, Command, Sector 8, sweep complete. Moving on to a sector (static).",,
ch05004.wav,The Red Odyssey/Red Storm/Dire Straits/ch05004.wav,16.602,"Say again, Scout 1. Repeat last transmission. Scout 1, do you copy? Scavenger 3, you are the closest unit to their last position. We have dropped a Nav Beacon at their last reported position. Go and investigate.",,
ch05005.wav,The Red Odyssey/Red Storm/Dire Straits/ch05005.wav,7.802,"Follow that convoy, Scavenger Three. Has that Recycler been sent yet? Yes? Good.",,
ch05006.wav,The Red Odyssey/Red Storm/Dire Straits/ch05006.wav,10.96,"The base is under attack. We have sustained massive casualties. Scavenger 3, you are the highest ranking officer left. Take command of the base and get things under control, now!",,
ch05007.wav,The Red Odyssey/Red Storm/Dire Straits/ch05007.wav,4.145,"We have located the artillery, it is to your west.",,
ch05008.wav,The Red Odyssey/Red Storm/Dire Straits/ch05008.wav,12.506,"Good work, Scavenger Three. Yes. Okay, Scavenger Three, High Command considers that you have… redeemed yourself. You may continue in command of the Elysium base.",,
ch03001.wav,The Red Odyssey/Red Storm/From Out of Nowhere/ch03001.wav,14.35,"Major, there are six abandoned artillery units in this sector. You must rearm them as quickly as possible. Cover the routes we will take with General Fu. We have dispatched a factory to your location. Quick, we must hurry if we are to save the General.",,
ch03002.wav,The Red Odyssey/Red Storm/From Out of Nowhere/ch03002.wav,4.029,Automatic fire procedures initiated.,,
ch03003.wav,The Red Odyssey/Red Storm/From Out of Nowhere/ch03003.wav,4.32,Eastern artillery commencing bombardment.,,
ch03004.wav,The Red Odyssey/Red Storm/From Out of Nowhere/ch03004.wav,4.679,Northern artillery commencing bombardment.,,
ch03005.wav,The Red Odyssey/Red Storm/From Out of Nowhere/ch03005.wav,4.528,Western artillery commencing bombardment.,,
ch03006.wav,The Red Odyssey/Red Storm/From Out of Nowhere/ch03006.wav,6.892,"At last. Now get me back to base this instant! Yes, sir, at once!",,
ch03007.wav,The Red Odyssey/Red Storm/From Out of Nowhere/ch03007.wav,13.259,"This is unthinkable! Your feeble ineptitude sickens me, Major. You will be left to rot on this barren rock, and that is a kindness compared to what some here would inflict upon you.",,
ch03008.wav,The Red Odyssey/Red Storm/From Out of Nowhere/ch03008.wav,10.147,You are an imbecile! The APC carrying General Fu has been destroyed. You dishonor the Red Army by your very presence on Ganymede!,,
ch03009.wav,The Red Odyssey/Red Storm/From Out of Nowhere/ch03009.wav,5.514,"Well, Major, you have failed the Red Army for the last time, goodbye!",,
ch07001.wav,The Red Odyssey/Red Storm/Leave Home/ch07001.wav,23.179,"Good morning, Major. The People's Republic bids you welcome to its proposed colony of Europa. A Russian convoy is due through here any minute now. We are unaware of which route they will take. We have obtained a Russian uniform for you and altered your sidearm to hold far more sniper rounds. Make your way to the Russian fiends Communication Tower and steal the information we need.",,
ch07002.wav,The Red Odyssey/Red Storm/Leave Home/ch07002.wav,29.518,"Excellent! The party will reward you well for your bravery. From the information you have found, we see that the convoy will be using the northern bridge. There are explosives hidden in some crates near the path they will take. Wait for the convoy and determine which vehicle is carrying the fragment of our property. As it passes the crates, use your sniper rifle to detonate the crates. Don't miss! The glory of the People's Republic is at stake!",,
ch07003.wav,The Red Odyssey/Red Storm/Leave Home/ch07003.wav,29.594,"Excellent! The party will reward you well for your bravery. From the information you have found, we see that the convoy will be using the eastern bridge. There are explosives hidden in some crates near the path they will take. Wait for the convoy and determine which vehicle is carrying the fragment of our property. As it passes the crates, use your sniper rifle to detonate the crates. Don't miss! The glory of the People's Republic is at stake.",,
ch07004.wav,The Red Odyssey/Red Storm/Leave Home/ch07004.wav,5.057,"All units, intruder alert! Security perimeter breach, intruder alert!",,
ch07005.wav,The Red Odyssey/Red Storm/Leave Home/ch07005.wav,4.748,"You have approximately three minutes before the convoy reaches the bridge, Major.",,
ch07006.wav,The Red Odyssey/Red Storm/Leave Home/ch07006.wav,4.156,Imbecile. The APC has passed the crates.,,
ch07007.wav,The Red Odyssey/Red Storm/Leave Home/ch07007.wav,12.333,The Russians have access to the full range of technologies contained within the Pegasus. Your foolishness has lost our strategic advantage. Do not bother to return to the field headquarters. We have already left for Ganymede.,,
ch07008.wav,The Red Odyssey/Red Storm/Leave Home/ch07008.wav,10.24,"You honor yourself and the People's Republic, Major. Now that the Russians have no trace of the Pegasus device, they cannot build their own. Now return to the drop zone as quickly as possible.",,
ch07009.wav,The Red Odyssey/Red Storm/Leave Home/ch07009.wav,3.881,"Welcome back, Major, now let us return to Ganymede.",,
ch08001.wav,The Red Odyssey/Red Storm/Light Up and Let Go/ch08001.wav,17.952,"This is the CCA's last stand, Major. They have retreated to their base to the north. We believe that they are well dug in and fortified. An advanced party is on its way to take down the first line of Russian defenses and open the way for you. We have also sent production units to your location.",,
ch08002.wav,The Red Odyssey/Red Storm/Light Up and Let Go/ch08002.wav,17.435,"Defenses are too heavy, command! We need backup here! We need backup here! This is unthinkable that such inept fools should be sent on a crucial mission. Bring me the head of Captain Chung. Major, it seems to be down to you. Stand by for further orders.",,
ch08003.wav,The Red Odyssey/Red Storm/Light Up and Let Go/ch08003.wav,18.802,"Ah! Perfect! A convoy of scrap is approaching the CCA base. Follow them to the Nav Beacon we have dropped and steal the last APC. Bring it back here and we will steal the scrap. We'll pack it with TNT, to show the Russians the glory of the People's Republic!",,
ch08004.wav,The Red Odyssey/Red Storm/Light Up and Let Go/ch08004.wav,7.79,"Quickly, Major, rejoin the convoy and follow them to the base entrance. Once you are there, you will receive further orders.",,
ch08005.wav,The Red Odyssey/Red Storm/Light Up and Let Go/ch08005.wav,9.358,"Why did you not join the convoy? You are a dog, Major. Your commission is invalid and our troops have orders to shoot you on sight.",,
ch08006.wav,The Red Odyssey/Red Storm/Light Up and Let Go/ch08006.wav,6.827,"Leave the APC near the entrance and get to a safe distance, we are beginning the detonation countdown.",,
ch08007.wav,The Red Odyssey/Red Storm/Light Up and Let Go/ch08007.wav,4.516,Take command of the Howitzer and destroy the Russian power stations.,,
ch08008.wav,The Red Odyssey/Red Storm/Light Up and Let Go/ch08008.wav,7.105,There are communication towers in these locations. Destroy them and leave the Russian base as quickly as possible.,,
ch08009.wav,The Red Odyssey/Red Storm/Light Up and Let Go/ch08009.wav,11.723,"Excellent work, Major! We have wiped out all trace of the CCA from Ganymede. Ganymede is now an offshore colony of the People's Republic of China.",,
ch01001.wav,The Red Odyssey/Red Storm/New Kids on the Block/ch01001.wav,25.829,"Welcome to Ganymede, comrade. We seem to have arrived at a most opportune moment. Our comrades, the CCA, are already on Ganymede investigating something that they seem to have found. Their base is to the north. Inspect their hangar to find out exactly what it is. You should know that the Russian chain of command is slow and lumbering, so do not be alarmed if you have to use force to pass some snipers who may be unaware of our visit.",,
ch01002.wav,The Red Odyssey/Red Storm/New Kids on the Block/ch01002.wav,6.165,Most interesting. Now get away from the base. We suggest you take the same route as you took in.,,
ch01003.wav,The Red Odyssey/Red Storm/New Kids on the Block/ch01003.wav,13.852,"Change of plan, Major. We have decided to take the technology and work on it ourselves. Unfortunately, we have been unable to contact the CCA, so we must take it by force. Destroy their communications device.",,
ch01004.wav,The Red Odyssey/Red Storm/New Kids on the Block/ch01004.wav,2.396,Armory available for deployment.,,
ch01005.wav,The Red Odyssey/Red Storm/New Kids on the Block/ch01005.wav,4.176,"Well done, Major. Make haste and return to your Recycler.",,
ch01006.wav,The Red Odyssey/Red Storm/New Kids on the Block/ch01006.wav,9.838,A Russian Tug is entering your quadrant. We believe they intend to remove their relic. Get to the Nav Beacon we've placed and snipe the tug as it passes.,,
ch01007.wav,The Red Odyssey/Red Storm/New Kids on the Block/ch01007.wav,12.787,"Take the Tug back to the Russian base. Once there, pick up the relic and leave this nuclear device behind. Then get out of the vicinity as quickly as you can. You will have these two captured fighters as an escort.",,
ch01008.wav,The Red Odyssey/Red Storm/New Kids on the Block/ch01008.wav,26.681,"Convoy Epsilon, where is your escort? Quick, Private Wu! You speak Russian. Uh, Comrade, hello. Uh, we have no escort… uh, because we uh… lost it! Your story is unconvincing, Comrade. Hold your position and wait for a political officer.",,
ch01009.wav,The Red Odyssey/Red Storm/New Kids on the Block/ch01009.wav,2.445,Diversionary attack underway.,,
ch01010.wav,The Red Odyssey/Red Storm/New Kids on the Block/ch01010.wav,4.103,"Shield your eyes, Major. This should cover our tracks sufficiently.",,
ch01011.wav,The Red Odyssey/Red Storm/New Kids on the Block/ch01011.wav,8.332,"You have failed us, Major. We are most disappointed in you. Don't bother returning to headquarters. Our sentries have orders to shoot you on sight.",,
ch06001.wav,The Red Odyssey/Red Storm/Out There Somewhere/ch06001.wav,19.714,"There is a large CCA base in your sector. We have sent reconnaissance patrols to find it. Once they find it, you are to strike hard and fast, destroying other units. Intelligence suggests that the Soviets are using a long-range power supply. Some buildings may not be as helpless as they seem.",,
ch06002.wav,The Red Odyssey/Red Storm/Out There Somewhere/ch06002.wav,11.603,"Command, we have found the Russian base. I say again, we have found (static). We have dropped a Nav Beacon, Major. Avenge their deaths.",,
ch06003.wav,The Red Odyssey/Red Storm/Out There Somewhere/ch06003.wav,29.571,"Hello, comrades. We have been instructed to assist you in defeating the CCA bugs. We are en route to your location, ETA five minutes. Why were we not informed of this? Uh, we have suffered a loss of our communications tower.",,
ch06004.wav,The Red Odyssey/Red Storm/Out There Somewhere/ch06004.wav,6.153,"Okay, this will be difficult. You are welcome to join our strike against the Russian pigs.",,
ch06005.wav,The Red Odyssey/Red Storm/Out There Somewhere/ch06005.wav,7.407,What? What's going on? Why are you… Major?! They are Russian units. Destroy them instantly!,,
ch06006.wav,The Red Odyssey/Red Storm/Out There Somewhere/ch06006.wav,10.728,It seems that the Russians made use of the Factory that we left on Ganymede. We suggest that you are more careful when you attack the Russian base. They may have more of our units.,,
ch06007.wav,The Red Odyssey/Red Storm/Out There Somewhere/ch06007.wav,11.673,"Good work, Major. We believe that there is no longer a Russian presence on Elysium. Return to Ganymede as quickly as possible. You are required for a delicate mission on Europa.",,
ch02001.wav,The Red Odyssey/Red Storm/Protection/ch02001.wav,10.379,"Our engineers have set to work on the Pegasus relic, show them how the Red Army protects the people and the Republic, and fend off the Russian attacks while they work.",,
ch02002.wav,The Red Odyssey/Red Storm/Protection/ch02002.wav,2.355,"Incoming CCA forces, sir.",,
ch02003.wav,The Red Odyssey/Red Storm/Protection/ch02003.wav,28.659,"The engineers require a supply of Cobalt 7 phase regulators. We have requested these from headquarters. They will arrive shortly. What? General Fu? Major, we have a most unexpected honor upon us. General Fu is to make an inspection of the base. He will arrive with the shipment of engineering components. Make sure he arrives unscathed. I'm sure you have heard the stories of the punishments he gives for incompetence.",,
ch02004.wav,The Red Odyssey/Red Storm/Protection/ch02004.wav,15.135,"Major, this is General Fu. We are under attack. I suggest you are there quickly. If I have to use my own sidearm, you'll know (unintelligible)!",,
ch02005.wav,The Red Odyssey/Red Storm/Protection/ch02005.wav,16.3,"Well done, Major. Not only have you defended our engineers against the Russian enemy, you have also saved the Red Army considerable, uh, embarrassment. The problems that could have arisen if General Fu had been harmed. Well, let us not dwell upon them.",,
ch02006.wav,The Red Odyssey/Red Storm/Protection/ch02006.wav,4.969,"You have failed the Republic, Major! Your dishonor knows no bounds.",,
ch02007.wav,The Red Odyssey/Red Storm/Protection/ch02007.wav,19.612,"Scramble all units! Russian Walker approaching! This is the pilot of Golem Omega-7. I am a political asylum seeker. I see no point to this struggle. Comrades, I come in peace.",,
ch02008.wav,The Red Odyssey/Red Storm/Protection/ch02008.wav,4.542,"Well, it seems we have another new piece of equipment for the struggle.",,
ch04001.wav,The Red Odyssey/Red Storm/Rescue Me/ch04001.wav,17.874,"Major! We are running short of bio-metal. We suspect that the Russians are hoarding it in their silos. One of these hoards is nearby, but it is surrounded by minefields. We have dropped Nav Beacons to mark a safe path through them. Follow the path and find out how much scrap they have stored.",,
ch04002.wav,The Red Odyssey/Red Storm/Rescue Me/ch04002.wav,5.875,Core coolant failure. Shutting down cloaking device.,,
ch04003.wav,The Red Odyssey/Red Storm/Rescue Me/ch04003.wav,2.412,(Cloaking failure alarm).,,
ch04004.wav,The Red Odyssey/Red Storm/Rescue Me/ch04004.wav,5.027,"As we thought, they are stockpiling scrap, now get back to base.",,
ch04005.wav,The Red Odyssey/Red Storm/Rescue Me/ch04005.wav,6.594,"What are you trying to do, Major? You are a most weak and feeble leader. You will be replaced.",,
ch04006.wav,The Red Odyssey/Red Storm/Rescue Me/ch04006.wav,7.535,"I have seen better navigation skills in school, Major. I suggest you resign your commission at the earliest opportunity.",,
ch04007.wav,The Red Odyssey/Red Storm/Rescue Me/ch04007.wav,3.646,"Follow the safe path we have marked out, Major.",,
ch04008.wav,The Red Odyssey/Red Storm/Rescue Me/ch04008.wav,7.419,"We’re being overrun (unintelligible)! Retreat to the portal. All units, retreat!",,
